API,LATERAL_LENGTH_BLEND,PROP_PER_FOOT,WATER_PER_FOOT,GOR_30,GOR_60,GOR_90
42003473970000,4888,,,1465.004793863854,1387.18220338983,1434.754098360655
42227388510000,7652,,1759.7779999999998,826.954232482786,983.014728925101,1029.954687832618
42227387410100,9512,1727.7779999999998,1780.7079999999999,1665.9401458630218,1637.1023397671358,1599.8484848484838
42301330050000,4231,,251.3018,3400.938678156497,3446.777138042409,4080.753611610412
42301330180000,4920,2384.186,1916.483,2096.418350051404,2135.653718537386,2201.990723117483
05123435690000,7732,1140.674,945.5019,4361.775628292598,4361.775628292598,4361.775628292598
42227387850000,6788,1818.1770000000001,1326.408,1136.156612065521,1026.203610832497,806.649937264742
42383396870000,10143,,1834.515,681.679735597174,732.089785703112,734.854985412733
42389353820000,4534,3037.6809999999996,2936.462,1839.634892953879,1910.1493565187438,1927.920005211386
42383396880100,9332,2171.404,2216.729,1720.056721889807,1654.3942577030812,1749.08537735256
42389353870000,7555,3010.048,2899.2540000000004,2087.242215932066,2172.826375963839,2251.961999173895
42389353840000,7561,2979.797,2830.62,2276.418289585097,2295.256051237973,2336.344789546759
42329409960000,10343,,2222.521,981.657522010973,982.9995884110871,981.8567720653101
42389352490000,8976,,2703.684,3479.1462698257287,3747.684164093515,3873.987042934006
05123435890000,9777,,,2209.597270637098,1922.5405359993272,2175.651101864694
42329412180000,6212,1882.565,1899.618,3595.7337665113487,2489.991008470966,2168.371443532902
35073253750000,4768,1385.56,2736.14,2890.797087922344,3013.653063250918,2886.850586110422
42329412040000,6182,1813.039,1815.3410000000001,1809.7934710193201,1217.4205320272729,1008.405366707323
42389352690000,4562,,2208.2,3633.779396626811,3667.117697125772,3654.6114398422087
42389354190000,4492,2151.103,2412.862,1104.503956177723,575.1457910750499,423.33263349429603
42329412300000,10334,2226.206,2805.447,1008.923844815851,894.854673998428,589.561122037056
42461403600000,7773,1284.88,523.2255,1091.9592817110831,1228.926324069218,1201.439201096534
35073253220000,4923,2461.486,2083.202,9776.923076923076,11232.955377809029,12147.920957921184
42389352840000,4703,1254.132,1219.362,6313.109781093711,5901.633764465622,6196.528255716143
42389352970000,5123,1677.585,2062.18,11505.555555555557,13121.604802694193,14435.375683445127
42389353910000,10050,2812.6259999999997,2861.68,2898.5356971245033,2988.131756258958,2115.655933553305
42389353860000,7596,738.8313,530.3492,2440.308718518835,2422.890004859873,2436.524879294521
42329412010000,6226,1815.2679999999998,1811.59,1138.639337112952,1462.240257871409,1678.4262417644031
42173374220000,10418,1674.5410000000002,2457.511,2515.965097324767,2693.6364590990233,2762.507368834741
42173374170000,9951,1629.2060000000001,1447.945,1443.5620036270402,1469.002025082602,1576.6790406234359
42371394130000,4812,2155.245,2442.1279999999997,2950.043201633807,2848.7661667856846,2769.1477303395036
42329412140000,6170,1854.06,1935.402,2198.020796704676,2688.770602193291,3058.0403850177863
42003473860000,3387,205.398,248.6668,189.697870232788,183.698630136986,195.124536301006
42389354160000,6865,1947.443,2175.388,5574.553006457474,5991.277022267974,6248.775064849507
42383396670100,10783,1993.204,2120.248,2098.328960088385,2214.0501319261207,2944.963466501872
42389353120000,4647,2298.4339999999997,2494.849,1509.258153147772,1638.4046575434131,1639.362315800513
42389353090000,7444,,,971.887972255793,980.110002558199,978.9692014567199
42461404430000,9753,2905.7,3044.095,1240.238782097055,1235.945210533597,1257.879869956829
42475371160000,4460,2254.279,3425.7129999999997,1304.231158123979,1327.615780445969,1368.640099885547
42329412530000,11260,3058.283,2411.324,1097.66219394107,1068.152382025002,1090.6050218832652
42329412510000,9723,2718.627,2181.771,1320.027574434559,1351.690285272412,952.66755920998
42383396940000,7255,1843.1729999999998,2555.0789999999997,2197.552673531819,2615.566657901656,2991.904078704652
42461404360000,7702,1817.66,2476.938,2554.590309113144,2483.324315550265,2643.0220941087828
33053078020000,9861,1415.2910000000002,820.3655,1144.494227123901,823.835316266222,900.166798537305
42383397040000,7849,1876.0929999999998,2397.84,4455.395898817542,4479.351211422561,4489.54471303574
42371394360000,7741,2387.405,3360.6890000000003,949.6750342853729,832.020284343022,811.731957363025
42475371420000,5041,3088.219,3570.24,2326.245928839181,2243.111375222844,1719.4968284817292
42173374590000,7628,1232.026,1517.756,2686.45707376058,2589.421005074025,2832.455978068921
42317405580000,7214,1750.359,1547.434,1436.484273296098,1416.195814815641,1455.1123217538268
33053076980000,10127,747.2163,506.8585,1838.003374165627,1817.013287117273,1829.462184127548
42389354330000,4670,2606.846,,2358.043981481481,2244.254278728606,2528.082901554404
33053074330200,15398,1494.976,1010.449,2588.1614788969478,2088.561791865872,1939.655866024528
42301329740000,9361,2534.382,3834.48,4121.722172217221,3894.707443094539,3755.018753729434
42389354400000,4700,2170.777,1900.2620000000002,5362.857830165985,4590.606722393754,4492.139871937425
42301330360000,4716,2339.24,1983.935,2130.679959498403,2121.017301692351,2165.757168117634
42383397020000,7753,1805.895,1700.1879999999999,2033.681605718999,2280.388838258907,2171.8082240976833
42383395580100,7962,,,1797.393997650325,2276.366143768315,2605.238665071134
42227388790000,7666,1720.693,1677.1660000000002,597.913787723443,590.9842151907831,577.950149963801
42173374740000,9872,2074.377,1908.993,723.3420801526711,754.609854091774,792.308043319542
42389353210000,9625,725.1312,488.6994,1634.227204041588,1814.3664782174922,1790.464431569949
42329411160000,7736,,,965.0315555675929,1052.648036601823,1113.884653671198
42329409830100,10057,1722.66,2364.967,1777.4623628476652,1634.081186939335,1918.860391148406
42227388750000,6921,1975.394,1699.5720000000001,677.200172562553,702.8165472148869,683.976720428443
42329411190000,7511,,,1410.08658008658,1546.165301563663,1601.8800161248942
42389353440000,9144,2499.8979999999997,2365.036,2468.649885583524,2500.1460963066847,2548.5098550185103
42383397180000,9823,,1762.99,1009.4186424163679,1029.672837940654,1071.711236359275
42383397200000,9893,,1798.422,675.356921166977,688.74546187979,717.120311070448
42389354610100,4595,2112.335,,2875.50410399962,3090.455782862995,3099.9904187026923
42389353420000,4774,2392.9339999999997,2763.995,924.801920768307,966.839206133916,1040.825602776802
42109330190000,9968,3042.873,2639.2090000000003,4937.91730868002,4982.206221793502,4888.438546150167
42227388770000,6462,1931.28,1602.346,538.282562798914,585.5099337748339,456.192854636643
42389354680000,4369,,2748.87,1505.0734637551739,1582.085197432406,1585.400482729245
30015439360000,9755,2448.49,2177.2,9391.42771804062,8660.420522311331,7039.671707521246
33105043040000,9833,1287.05,866.8867,1207.323293334407,1233.48753343876,1307.4982602644388
42109330170000,7186,1951.764,,27348.2976800241,24864.385297845372,26728.402812656957
42301330610000,7544,2328.104,2301.8520000000003,4848.270297528996,4874.442039767347,5027.637748087566
42301330830000,4565,2472.7470000000003,1729.5279999999998,2359.991488844306,2417.01510234648,2462.508402001543
42389354770000,7377,3063.1609999999996,2498.226,4646.288942334582,3347.826086956521,2793.3451566590647
42173374420000,8242,1614.349,1729.856,1438.666205943331,1400.9984399375971,1453.471883208963
42301329530000,4656,2201.394,1692.0479999999998,3058.2262414723136,2858.186952369087,2874.7990170797557
42329413070000,10180,1053.164,2895.482,756.623707063443,724.4592492589439,722.044256074121
42227388820000,7832,1866.5279999999998,2478.611,571.884717903154,554.700015503074,589.1839991695961
35017249150000,9851,2329.379,2343.5389999999998,6272.422680412371,6665.727269524781,6846.932804111645
42389354830000,4416,1396.527,1342.8220000000001,4695.7056991816935,4088.670326318999,4277.044397585141
05123438100000,4380,298.32099999999997,1513.957,3679.9565362754934,3779.1590334118455,4098.737120894027
42301330880000,4486,2410.3979999999997,2284.06,1383.66581078412,1396.7842948331922,1405.2604002934079
42495337520000,4095,896.4296,,1082.3039916785851,760.314071217025,980.760066714319
35011236760000,10166,1966.984,1558.736,4061.026102610261,4716.709014780088,4716.709014780088
30025434620000,9776,1531.491,2008.932,3685.516485022962,3620.9576648173133,3776.4382766966087
42329412080000,6021,1869.0739999999998,1911.306,2155.397266013722,1606.291169114797,2220.591357088703
42389355150000,4810,1595.406,1782.057,1000000.0,1000000.0,1000000.0
42329413350000,13172,2584.834,2155.6839999999997,1218.305360357744,1272.4591372741788,1272.4591372741788
42389355180000,4627,1579.4370000000001,1786.3429999999998,1000000.0,1000000.0,1000000.0
42329412070000,6367,1764.244,1784.604,2686.899759903961,2960.512119686398,3370.260780368485
42461404630000,5105,2403.6710000000003,3105.087,1792.508513053348,1758.767363693149,1687.0602368285558
05001099720000,5568,,,1092.165898617511,1092.165898617511,1092.165898617511
42389355030100,7186,2110.298,2568.4339999999997,5336.444540915997,5496.729719555807,5564.895341338864
42329406760100,9756,1620.381,1719.358,981.7255415445039,1017.516590988473,1010.528537878987
42495337650000,4046,27.03977,,382.142857142857,366.489172878949,420.027063599458
42389354110000,9963,3042.1890000000003,2995.242,1629.8832902369131,1811.341092357861,1786.8411338423568
42461404330000,10952,1729.0770000000002,1756.82,2769.85974336019,3662.775998651609,4117.413685694612
42329412460000,10281,1677.6660000000002,2630.008,952.6616403929629,824.365322419073,869.069848049464
42389354250000,7139,3151.32,3243.2659999999996,1380.2846823879322,1407.73449184531,1398.6730435598058
42329412330000,4606,1839.364,2163.411,2069.571924411878,2083.784844915586,1931.183398766124
42461404260000,10375,1872.905,,2899.7433608569513,2796.517262265293,2333.948962367192
42227388700000,10085,1902.4089999999999,1577.668,663.751450859718,669.791178461698,669.616826322365
42389354530000,1185,154.2794,320.7675,9938.931297709923,9042.131205257598,8743.340620192697
42475371510000,9605,,,1125.300396803219,1152.538810317388,1178.15344603381
42301330530000,4932,2915.752,3551.7059999999997,1463.961746712608,1485.496073720821,1553.50940756103
42389354570000,4528,2991.449,2833.3790000000004,2720.074312110865,3116.411047408399,3240.8566863854217
42301329840000,4784,2022.411,1860.5620000000001,4314.909638554216,4537.700699600611,4714.472355840608
42329411950000,9463,,2787.328,853.8445959630051,729.4505165443919,554.144866693818
42317403640100,9906,1301.38,1842.3410000000001,816.08181978487,729.4859359844811,659.00440331368
35051240860000,4591,1600.066,1635.193,3164.5220588235293,3423.4012193540007,2943.7052200614116
42227389360000,9505,1915.475,1727.225,703.9600873090109,556.3800613002089,388.478871399647
42383397520000,8475,1871.826,2435.882,1311.987591402614,751.046467379814,573.536534177133
42165384420100,4105,470.4588,,0.0,0.0,0.0
42389353830000,8406,2377.9829999999997,2841.265,4674.969038117517,4732.799262698947,4632.035621878572
42317406010000,7420,1409.52,,1212.455089820359,946.243042671614,991.143218644136
42389355050000,8773,2382.547,2507.0860000000002,6192.937488084394,5765.164108079919,5924.824662202321
05123439160000,4882,1149.6660000000002,819.4469,2770.347430562276,2544.609846273594,2177.926492458041
42461404680000,7729,1633.979,1811.125,1509.406603212373,1615.827186512118,1718.061251868603
42389354970100,10100,2624.095,2679.4390000000003,4522.742300330608,4700.471742795975,4695.6040290841165
42227389160000,8160,1517.484,1463.315,1364.05720426552,1336.135918100631,1413.2111861137892
42389355430000,7639,2747.17,3609.5640000000003,947.192732844478,983.64650616559,908.2452431289639
42329413740000,9836,1820.089,1612.1670000000001,613.073863025481,708.7810536244631,715.3199347753481
42227389140000,7945,1401.9270000000001,1162.511,1403.10421286031,1612.712926775311,1681.488155175155
42317406130000,7430,1409.1589999999999,1199.883,416.092787241754,420.300372310216,429.334758215335
42317406110000,7428,1413.943,1207.104,885.140656005602,894.04609475032,913.2756448874519
42461404830000,10204,1276.922,,4812.064156206415,4255.448910217956,3924.322852865115
33105043390000,9926,842.9812,913.0761,2388.35906751438,2387.697906427122,2493.887450961241
42227389300000,9533,1829.4520000000002,1842.717,669.825072886297,629.198433958376,632.064807837226
42173374990000,10001,,1573.234,1687.9294594272549,1016.0548449272819,685.4166666666661
30025434860000,6613,,,4395.917586621488,4507.800120881454,4917.519932008579
42227389280000,9717,,2279.3070000000002,566.059699010559,575.102595568927,578.050090513039
42301330510000,6716,1990.411,2073.33,5323.120744754759,5358.126514738759,5330.2969502407705
42173374870000,4831,2039.905,2116.633,1067.830609212481,1234.8844430643649,1102.20713073005
42389355400000,7469,2666.164,2589.2929999999997,3365.096880984064,3291.280466872639,3420.295549021595
42371394570000,9672,,,708.2970754038811,716.9718834555499,705.1245672776801
42461404180200,5299,2558.756,2509.822,989.146930328811,1023.4875048700391,1083.480700042685
42317406370000,6523,2024.1270000000002,2378.597,1736.5079365079362,1137.664652867188,728.1774960380341
42003474290000,5025,358.3109,302.2992,66.250236607987,52.098480669909,54.823703317247
42329412200000,6233,1818.2520000000002,1721.546,1235.136499553415,1397.7333550534079,1532.6004685528922
42495337590000,4610,2828.401,3565.535,1637.377368837974,1963.878608438193,1941.102851941747
42329411390100,9757,2920.4240000000004,2376.151,1500.937474525148,1506.079402664187,1111.340979740593
42227388900000,9563,1583.82,1758.8529999999998,977.713353868454,964.5067133683591,853.447262838053
42227388910000,9559,1626.369,1928.338,809.213175485221,821.5379691857539,859.401497113688
05123438040000,4428,543.4316,761.9691,3544.130626654898,1945.258568487344,1445.2042468958068
42317405800000,7308,159.2271,1587.431,907.269870741983,975.40550587959,994.534977559428
05123426190100,6350,1401.094,1504.1670000000001,3421.681512057353,3464.992901442128,3467.275918754005
42317405810000,7444,1314.3,1261.357,901.798932304517,1007.6114227722489,1053.314023217397
42329413160000,10977,2267.681,2566.825,1232.627370927957,1216.272220002072,1175.676360063609
05001099790000,5526,,1443.144,1183.12757201646,1183.12757201646,1183.12757201646
42329413430000,5471,1677.3529999999998,1816.001,1648.5497545738501,1719.043962372816,1637.632306343962
42301330940000,4822,2926.6859999999997,2408.197,2312.043359915954,2765.4877574815387,3093.897299049804
42317406040000,7410,1505.999,1546.915,940.694106443762,855.533074804698,881.2192482799451
42227389190000,7286,,1743.715,667.073424031571,690.174684832381,722.7560095724541
42301330660000,1412,515.8377,2081.607,13492.099464903997,13724.416796267495,13881.341078671941
42227388860000,7819,1860.882,2396.4210000000003,2548.655913978494,2680.356160272122,2779.631611974456
42329412830000,12018,1455.317,1951.9089999999999,1169.915529564652,1092.503466840688,1162.5050073441041
42383397080000,7763,1861.5610000000001,1838.1629999999998,2754.944335297969,2497.824977520717,3202.27042287123
42135434580000,10083,1990.12,2168.752,657.733147878006,618.660088943303,583.156237701692
42495337690000,9512,,2329.348,983.712963519442,984.0577460416009,958.3444421930479
42383397240000,8325,2541.766,1689.11,1427.699300387683,1562.8032923134658,1626.9634041858749
42389354240000,4338,1526.388,1480.013,5368.1143332870815,5368.1143332870815,5368.1143332870815
42461404740100,5140,1824.8370000000002,2062.006,1198.548922056384,1243.3139602195101,1355.701294750008
42389355320100,4134,2058.032,3079.535,1438.1536984328382,1473.76585960441,1532.746017376265
05123438770000,9463,1882.06,2484.772,2643.526895871031,2624.047843877872,2872.1617750144756
42135434620000,4504,171.5605,,1080.372048652516,975.428327541003,909.668436167435
42301330220000,9188,2164.6079999999997,2024.626,2526.206355433503,2627.735363545499,2824.468166105772
42301330230000,10418,2296.464,2197.089,3061.6288480561134,3096.793565005768,3093.1852097496258
42329412360000,4629,2018.854,2153.736,3344.263525174457,2926.8929503916443,3175.871870892808
42383396430000,8605,,1935.004,932.015699467339,918.4762975153529,923.577565011136
42317402750100,7927,1476.39,1967.109,516.146731462611,516.695244111542,513.3346063267769
42389354270000,6438,2804.317,2713.675,29570.85668534828,30506.857573474,31136.47894469812
42371394350000,4724,2322.2129999999997,2570.646,571.773803769937,740.212663122281,740.937651039149
42461404450000,9753,2939.548,3046.7470000000003,1349.177222682609,1470.0032605151612,1453.284931475375
42173374570000,10393,1501.1,2341.6279999999997,631.718061674008,653.6548442906569,623.584881873881
42389354280000,4510,2714.954,,2237.323150118943,1990.6165773799619,2327.992799279927
42329412800000,9864,3000.901,2065.027,1405.345643572038,775.0914653715311,543.43488891889
42317405590000,6698,1351.4229999999998,1634.269,867.898457583547,861.1402703057339,875.668588799034
42389354480000,9589,2456.001,2032.211,6173.649498684762,6255.879401370042,6405.425422227385
42329409930100,10061,,2177.69,887.230755778367,908.761290529592,894.186665458622
42371394380000,10074,2481.095,3426.216,1748.2024944974319,1734.2111563322949,1717.355014220353
42383397010000,7747,1808.7060000000001,1817.235,1820.429126866029,2011.854716663864,1795.5204952389138
42329410600000,7401,2317.589,1672.973,876.13280936723,881.744099904751,890.686661404893
42317405630000,7562,1523.096,1584.4189999999999,1258.083394294074,831.0626702997271,817.886447491601
42329412700000,9999,1855.609,1608.86,1499.8491067117332,1869.605743296842,1991.750635115462
42173374800000,10022,2182.17,1870.721,597.8797294827269,597.8797294827269,597.8797294827269
42389354460000,4052,2088.29,,4277.706576728499,6318.212278983452,6352.87837726862
42173374790000,10022,2214.8720000000003,1920.914,605.403011514614,605.403011514614,605.403011514614
42173374720000,9592,2426.17,1698.3629999999998,861.4926317454449,562.9795496539409,503.26349901866797
42389354470000,7262,2415.397,2353.8160000000003,5523.251741448418,5392.84309870232,5359.526036794512
42173374760000,9722,2073.7729999999997,1907.253,712.687987816485,788.1378256631799,812.1483913591859
42173374120000,10056,,,2398.7273704965037,2615.147265077138,2727.422532688518
42227388710000,6961,2031.9089999999999,1930.0620000000001,378.839214389995,216.66797951949502,240.290587199332
42301330480000,8016,2481.243,1263.996,2347.062754389162,2114.827162660115,2199.61764778906
42475371470000,10179,2077.966,1951.351,1024.977058958476,1043.802423112767,1080.7522782774429
42301329580000,4862,2945.3720000000003,2611.73,17022.17502124044,19084.850339095403,20250.455235204852
42383396570000,6968,1990.808,2459.803,2130.770816158285,2168.749323812614,2251.533351726479
42301330720000,10028,1970.971,2055.975,5205.314697570486,5218.518661568369,5276.574931524716
42227388850000,7828,1848.375,2409.236,720.20453024945,742.236808886644,753.613608320112
42495337580000,4637,2695.303,3740.8740000000003,2066.116169899892,1712.3197492163001,1595.877492365726
42317406240000,7657,2530.725,1700.8110000000001,1176.527590847913,672.1205597416571,455.01676070707197
42383397450000,7676,2341.348,2696.528,487.28297289064795,486.75956721256205,497.88886491817397
42227389390000,4156,2996.6259999999997,2390.501,648.070869024086,707.276960208462,597.4369179336139
42329413580000,9422,,1938.622,1375.836384294912,1521.403793637906,1586.965984702443
42003474350000,3792,498.1534,444.4032,163.321167883211,143.740340030911,135.331170070624
05123439260000,4225,2729.0490000000004,1155.002,2768.4220234252507,2996.770308736588,3445.341034570627
05123439300000,7499,,,846.441947565543,904.1905113531469,1006.284916201117
05123439270000,4194,991.9116,557.6287,2537.181874612042,2340.878828229027,2527.698697904512
42227389410000,6812,1901.766,1826.646,1275.593775593775,1268.80432683021,1215.608465608465
42389350080100,6982,1673.138,1986.2879999999998,1791.8857302377507,1810.266091792739,1818.3760683760681
42329413770000,5055,221.7569,3017.054,1288.511441377683,1348.533781165224,1462.669046978552
42329413760000,5019,1980.1979999999999,3049.907,1311.529349828902,1372.022666154437,1487.966261906493
42383397090000,12255,1842.549,2374.9210000000003,3545.157922213521,3889.77970386421,3874.095513748191
42383397110000,12097,1883.796,2320.884,2406.78680981595,2386.777426053995,2556.2522522522518
42329412770000,10022,2081.173,2118.6220000000003,1537.2168284789639,853.906999041227,623.314135743967
42317406300000,7321,1709.362,1827.339,727.146370148615,837.194837505831,902.868149679359
42383397580000,10515,2004.888,2144.984,1545.600667988727,1732.806256907251,1942.453394706559
42389355630000,4540,2161.621,2221.951,7136.110226186684,7559.8912369412765,7635.463740047343
42383397590000,10386,1910.953,2183.32,1491.0703388796219,1746.6716716716712,2019.484099074267
42329412880000,9786,1589.582,1682.5710000000001,784.7702957835111,721.100651701665,672.474636082928
42329412910000,9717,1667.2939999999999,1720.793,1184.221523702236,770.558026800887,628.496456202997
42475107600100,1593,733.2810000000001,1218.9769999999999,569.559609360604,502.046686580373,368.58349577647795
05123430390100,7536,,,843.551797040169,603.775479465809,454.325651681148
05123439490000,4761,,801.6367,4449.604331528529,2500.819288389513,1913.834027497872
42109330320000,10141,1217.502,1149.069,11058.527827648113,11141.0657355397,10124.932663922944
42329413790000,7681,1659.461,1756.306,1071.978548170848,1038.901271256397,1053.1783485889841
42301331440000,10246,2337.047,1170.736,1283.9960944434579,1281.604824963943,1287.183283974991
42475371480000,10224,2094.085,2012.194,933.980891719745,951.0932713636839,984.501124784967
42461404490000,7783,1842.654,2260.315,1132.444760764776,1084.771922760749,1078.313625951835
42389354600000,4267,,,3874.9106504646165,3998.870086895698,4169.669937555753
42109329990000,9904,1801.0639999999999,1485.609,3177.351113967437,3199.564925394925,3261.397332385637
42301330560000,4579,2406.0789999999997,2522.3289999999997,3931.976392251815,3986.623213095326,4032.495574422983
42389354660000,4599,2136.734,2372.424,3078.38018159139,3118.2218944333617,3123.9901427772966
35051240730000,7607,1949.56,2008.922,21657.02501763716,22575.742339997636,23524.176517971828
42301330770000,7153,2469.127,2320.731,1526.928380241706,1515.921317740896,1519.3486229227929
42109330080000,9966,2998.005,2591.667,4893.757057589933,4636.42748248514,4581.603796194218
42301330580000,4505,1561.368,826.9092,5082.995382453322,4821.673205386491,4842.001723381078
42461403440100,7797,1884.797,2326.646,891.095851540775,987.6503957562869,991.357118873813
42461404510000,4717,716.6374,1567.6889999999999,177.354414219778,96.981539569085,73.674348885141
05123437680000,6662,820.3604,1133.302,10815.636665284113,12940.20387866733,14003.483043079743
30015439290100,9808,2309.7729999999997,2083.697,23989.4973070018,21429.170847395784,20711.441252619894
42383396640000,7690,2115.123,2272.558,2105.81075775422,2380.295928683025,2670.71589763288
42389354850000,8072,1728.342,1750.7910000000002,6924.918651829831,7559.352003536417,7757.769188724916
42329411080000,9908,2036.3929999999998,2237.04,1221.098265895953,1221.098265895953,1221.098265895953
42317405170000,7499,2451.731,2145.404,724.528126884014,721.9262667231669,699.478576286556
42227389080100,9473,1856.629,1804.4489999999998,1018.293048641516,824.232762056596,574.298211103654
42033324010000,9526,2193.232,2024.864,718.53750975365,690.788343733898,526.095487246566
42389354840000,4411,2446.891,2260.999,2766.2694775435384,2516.021958381207,2432.920068541477
42389354920100,7639,2847.7670000000003,3800.9829999999997,1246.518029176988,1220.1040825981681,1221.299927654875
42389354860000,4361,2406.609,2224.024,5919.354838709676,6003.060912151821,6072.248480756245
42329413040000,10254,1306.026,2073.44,3666.360399678419,3321.1742226854262,3436.8666230794374
42389354880000,9330,1937.365,2264.721,7024.723288280771,6994.61040077977,7082.031479127969
42301329880100,4344,,,4311.992396751339,4393.068469991546,4366.293437471397
42227388980000,7585,,,971.74226061915,867.0346697656399,804.280936454849
42329411300000,7608,2025.3670000000002,2110.113,882.06732844195,791.969539633091,791.0465390975661
05123438180000,5004,,,1554.53618756371,1554.53618756371,1554.53618756371
05123438130000,4971,,,1834.040910845233,1834.040910845233,1834.040910845233
42389354910000,9448,2158.749,2942.565,1123.140613847251,1200.440423947656,1156.411253454962
42383397370000,9847,,,912.057522123893,963.614673426781,1037.120770128354
42227389060000,6791,1992.2779999999998,1733.138,1023.222359227291,983.3279897403011,982.9545454545449
42389355160000,4651,1543.1989999999998,1804.7979999999998,1000000.0,1000000.0,1000000.0
42389355170000,4740,1751.703,1963.0020000000002,1000000.0,1000000.0,1000000.0
42301319410000,4180,753.3895,783.7239999999999,2679.499404052443,2608.228756945745,2618.0549342399568
42383397360000,9782,1849.3010000000002,2008.275,1817.166255863878,2169.786527161381,2457.6825135845042
42329413380000,10282,1680.685,2955.092,668.584105037789,655.1308816444509,660.890329930333
42301330920000,4243,2018.0520000000001,1963.9589999999998,3079.7266514806374,3137.9961387769,3298.8825663862767
42227389130000,7726,137.7119,2540.203,2159.434914228052,1327.444607101208,1013.0848908330009
35073254150000,4590,2475.339,1955.495,1502.772155240693,1529.371192091044,1385.126057061566
42301330930000,4763,2956.153,2553.47,2469.953325554259,3023.953058435817,3436.123001384867
05123438500000,9963,2763.204,1176.062,1983.257954455288,1812.357892217479,1700.9956440572491
42317406020000,7410,1480.371,1602.174,3002.527697106593,2477.296319364118,1872.995564653701
42173374940000,9560,1894.509,1623.4229999999998,1237.216180118298,1335.103027754415,1314.198734892538
42301331010000,3976,2291.951,2139.621,1442.437443553099,1418.5861343343,1400.050805478524
42389355240000,4525,1857.52,2059.8360000000002,8187.081270026216,8969.300895161734,8969.300895161734
42389355230000,9430,2423.873,2221.014,6855.500495540138,6742.955450923578,6775.9388541165135
42461404670000,7785,1637.984,2235.299,2082.084967629129,1965.7854913458812,1606.433609532287
42317406100000,7494,1412.0970000000002,1202.7169999999999,936.824350226174,937.741788211548,943.568445793304
42329413410000,9871,1520.4189999999999,,1106.320889769849,1134.059701492537,1111.144206629505
35051240840000,4472,1755.251,1917.906,2729.894179894179,2864.765587240212,2235.37336412625
35051240870000,4425,1688.4279999999999,1823.6529999999998,3506.7956942481237,3608.778173190984,3154.954017005032
42301331160000,9561,2437.717,2330.101,4487.859949563075,4333.842146305851,4317.149795113067
42329413550000,9462,,1953.441,1487.828901083438,1445.239529978909,1506.5201729106618
42329413700000,9556,1911.797,2092.861,1336.226688052331,1419.7266618712601,1489.6476196611468
42329413900100,9554,1953.4379999999999,2099.093,1329.147436585453,1412.2707223120372,1481.802858189813
42389353640100,3634,1522.486,1854.4289999999999,40168.818747011,45108.61478946585,44701.03938730853
05123439200000,4205,1073.0539999999999,610.602,2710.240274599542,2930.533117932148,3193.3904528763755
42173375000000,9949,1821.991,2826.3109999999997,3744.3873668188735,3696.775456280275,4020.486930435896
42329413890000,7621,1557.5320000000002,1678.125,1010.6066244882761,1013.334312897182,1021.318173743116
42383397710000,10438,1954.201,2098.697,2596.1408468014497,3053.402787442591,3493.566395750163
42389355720100,7166,2579.377,,5409.065296278765,5442.4359748955,5475.086663017697
42495337760100,4302,1005.7669999999999,,569.6490758103399,535.943159654499,556.900045024763
42389355660000,7502,2607.396,2737.9959999999996,3639.060037254621,3824.130002727874,3866.427487236097
42389355790000,4554,2176.132,2118.262,3865.721166711265,3778.211071720752,3671.7608107562482
42389355810000,4694,2235.419,1988.707,4931.8359680701205,4908.357663466991,4848.796326193807
42329414170000,7605,2224.975,2847.877,1358.766109967208,1394.8079171201668,1455.0199026979212
42329414150000,7643,1708.854,2364.821,1366.2902358454319,1403.240872355115,1463.5726170667929
42329414080000,7684,,2049.052,779.27536231884,591.6715602420401,405.96330275229303
42461404880000,4996,1762.815,1701.955,2070.498397763687,2037.9841421395652,2189.738979890797
42389355910000,4558,1971.444,2262.4339999999997,2177.883810480495,1872.5239214369642,1844.2125035977758
42461404860000,4976,1988.132,48.63219,1430.8447352766211,1509.146968139773,1668.5622000318438
42301331550000,6882,1527.234,1426.675,1521.210625366365,1630.6708514459299,1705.700497662494
42329414180000,7682,2218.364,2637.22,748.8523619132229,768.606683536378,801.759844248057
42329414310000,7870,,,831.031740293543,807.747350037596,830.440364390981
42371394490000,4554,1909.838,2253.5860000000002,1244.702374613992,1405.538968392875,1621.295567794387
42329413510000,3771,1824.4370000000001,1997.808,716.499588357789,699.686006825938,720.999247921621
42389355880000,7400,2511.587,2330.542,4660.485361636157,4626.673370624096,4625.4956171371
42317406540000,7322,1798.305,1928.974,1628.38997596979,1817.1085736404098,1941.564083997103
42329413620000,9422,,1888.981,1245.799948307056,1377.510283087345,1436.905823881738
33053078760000,10501,270.1446,262.7625,2834.455248067813,2452.77117477793,1652.199561773133
35011237040000,10221,1464.1670000000001,1467.185,2441.877079463574,2631.086164544494,1883.2198005673802
42317406210000,7418,2509.613,1615.37,1355.471220746363,1328.220494867382,1314.137890021012
42495337780200,4333,980.1188,,1322.298325722983,1132.4463055518029,1130.742913000977
42461405070000,10376,1775.121,2509.897,2561.650616506165,2503.502908775838,2913.010635125733
42495337730000,4430,3075.9709999999995,3181.8559999999998,933.699215440716,933.8051312693719,920.065748580742
05123440290000,6009,592.0007,826.9759,2391.878826941669,2391.878826941669,2283.453826217432
42461404940000,11404,3026.219,2396.792,1334.221129549955,1262.921148546537,1201.051795240437
42109330310000,4847,1152.645,1109.991,11519.959058341863,14089.752540532154,15186.708074534161
